"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"726","Ever get the funny feeling you're being watched?  EYES  #parakeetsofinstagram #adoptdontshop @ Animal<e2><80><a6> https://t.co/gAbw9Mk50p",FALSE,0,NA,2017-05-05 01:36:03,FALSE,NA,"860307069420707841",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marisapage",1,FALSE,FALSE,"-122.412698","37.766909"
"728","Thing in the mission! #sanfrancisco #missiondistrict #cheshirecat #sprayart #mural #mobilemural<e2><80><a6> https://t.co/XBM6CaQBE1",FALSE,0,NA,2017-05-05 01:23:01,FALSE,NA,"860303787461935104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","megikane",0,FALSE,FALSE,"-122.42","37.76"
"730","#grayarea ""planet 17.114"" Joanie Lemercier @ Gray Area Art + Technology https://t.co/X1WSNzNYok",FALSE,0,NA,2017-05-05 01:20:09,FALSE,NA,"860303067635474432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alex01",0,FALSE,FALSE,"-122.41856091","37.75448754"
"734","@salesforce is literally in the #cloud #salesforce #sf @salesforcetower #bayarea #view<e2><80><a6> https://t.co/ThLmUJ0M4u",FALSE,1,"salesforce",2017-05-05 00:54:41,FALSE,NA,"860296659313594370","33612317","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fiercetroy",0,FALSE,FALSE,"-122.4275","37.75833333"
"736","""The sweetest thing I've ever known  SPARKLES  Was like the kiss on the collarbone  SPARKLES  #strawberryfields<e2><80><a6> https://t.co/YZJ1zDk9ES",FALSE,0,NA,2017-05-05 00:37:01,FALSE,NA,"860292211287744516",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LisetteCervano",0,FALSE,FALSE,"-122.41967","37.7603"
"737","color block perfection. @ Mira Mira https://t.co/nRUjHf9jTx",FALSE,0,NA,2017-05-05 00:21:30,FALSE,NA,"860288306587852801",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","miramirasf",0,FALSE,FALSE,"-122.4206276","37.7554558"
"738","Canvasworker<c2><ae> Tote (L) @ Mission District, San Francisco https://t.co/vHD3aFjFHj",FALSE,0,NA,2017-05-05 00:11:12,FALSE,NA,"860285714583441408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thebrownbuffalo",0,FALSE,FALSE,"-122.42","37.76"
"739","Not To Be Trifled With by @micahlebrun, acrylic on canvas, 30 X 24 in. for War Paint, showing<e2><80><a6> https://t.co/YUamIUFdev",FALSE,0,NA,2017-05-05 00:08:15,FALSE,NA,"860284973399650306",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LunaRienne",0,FALSE,FALSE,"-122.42148581","37.75532411"
"740","The Mutts and Berries Punch is AMAZING. #muttvillesf #AdoptVintageLove @ Mission Bowling Club https://t.co/zsoc8MnMD9",FALSE,0,NA,2017-05-04 23:57:43,FALSE,NA,"860282322297532416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"742","Thank you, Mission Bowling Club! #muttvillesf #AdoptVintageLove #Beyonc<c3><a9> @ Mission Bowling Club https://t.co/LKGk0XSXbM",FALSE,0,NA,2017-05-04 23:47:32,FALSE,NA,"860279757363175424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"743","Because if you liked it you should've put a string on it<e2><80><a6> #Beyonc<c3><a9>. #muttvillesf<e2><80><a6> https://t.co/cgolahGYJN",FALSE,0,NA,2017-05-04 23:46:17,FALSE,NA,"860279444342284290",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"747","I'm supposed to look like this. #Xenia #lhasaapsoofinstagram #muttvillesf #AdoptVintageLove @<e2><80><a6> https://t.co/VLeyc7INYo",FALSE,0,NA,2017-05-04 23:32:24,FALSE,NA,"860275949388038144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"751","Murals of the Mission.
Join us on our Parks and Coast city tour. We will let you in on secrets<e2><80><a6> https://t.co/3f80VhS0Ul",FALSE,0,NA,2017-05-04 23:29:46,FALSE,NA,"860275290169159682",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","extranomical",0,FALSE,FALSE,"-122.42","37.76"
"752","Look at that big smile. #Diana #shihtzusofinstagram #muttvillesf #AdoptVintageLove #stoic @<e2><80><a6> https://t.co/6IAu4PWiPf",FALSE,0,NA,2017-05-04 23:29:17,FALSE,NA,"860275167536328704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"754","The floor is as good as the food medianochesf #ihavethisthingwithfloors #tktravels #tkinsf<e2><80><a6> https://t.co/0m04rQriJ8",FALSE,0,NA,2017-05-04 23:22:41,FALSE,NA,"860273505174253571",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TTableKitchen",0,FALSE,FALSE,"-122.42086887","37.76016387"
"755","Posing for a sculpture. #MissionBowlingClub #muttvillesf #AdoptVintageLove #Lamar @ Mission<e2><80><a6> https://t.co/V0iJQpyCIE",FALSE,0,NA,2017-05-04 23:06:26,FALSE,NA,"860269417674022912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"758","Lunch! #thaitea #tofu #friedtofu #evergreegarden #missiondistrict #sanfrancisco #thaifood @<e2><80><a6> https://t.co/oCGVUJtv7x",FALSE,0,NA,2017-05-04 22:51:44,FALSE,NA,"860265716305539074",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","megikane",0,FALSE,FALSE,"-122.41302047","37.7624098"
"762","Cubano #fooddiarybykc a good addition to the ever growing food industry in the mish district of<e2><80><a6> https://t.co/64TwhFzLdY",FALSE,1,NA,2017-05-04 22:45:52,FALSE,NA,"860264239482720257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","keancole",0,FALSE,FALSE,"-122.42086887","37.76016387"
"763","I'm so happy you could come. #Lamar #muttvillesf #AdoptVintageLove #MissionBowlingClub @ Mission<e2><80><a6> https://t.co/BCiARQIOpc",FALSE,0,NA,2017-05-04 22:41:33,FALSE,NA,"860263152507924480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.4167463","37.76364252"
"764","May is Asian American Pacific Islander Heritage Month.
As an immigrant from Asia now an<e2><80><a6> https://t.co/uwn73QRQeW",FALSE,2,NA,2017-05-04 22:37:34,FALSE,NA,"860262151830855681",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MartinHsu",0,FALSE,FALSE,"-122.41418","37.76224"
"765","Enjoyed my lunch plate of onigiri + gyoza at Bon Nene in the Mission, SF. @ Bon, Nene SF https://t.co/N7T35aWw0h",FALSE,0,NA,2017-05-04 22:34:04,FALSE,NA,"860261269529481217",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","umamimart",0,FALSE,FALSE,"-122.4115974","37.7576139"
"767","#sanfrancisco #mission #cincodemayo Saturday, May 6. #djmda #lamission @ Mission District, San<e2><80><a6> https://t.co/2D5lGudXyX",FALSE,1,NA,2017-05-04 22:18:35,FALSE,NA,"860257375915311105",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJ_MDA_",0,FALSE,FALSE,"-122.42","37.76"
"769","San Francisco skyline... #sanfrancisco #photography #sf #california #bayarea #skyline @ Mission<e2><80><a6> https://t.co/8SVW9ZUo4E",FALSE,0,NA,2017-05-04 22:11:20,FALSE,NA,"860255548507291649",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RodrigoVive",0,FALSE,FALSE,"-122.4275","37.75833333"
"771","#tbt model: @willhavocxxx (with thanks to @maitressem  KISSMARK ) // glad to have had the opportunity to<e2><80><a6> https://t.co/bQPAg1qi4L",FALSE,6,NA,2017-05-04 21:46:34,FALSE,NA,"860249318166478848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","raethreat",1,FALSE,FALSE,"-122.42033625","37.76797547"
"778","#screaming #face #graffiti #sidewalk #pittbull #art #artist #walk #yell #art ARTISTPALETTE  @ Mission<e2><80><a6> https://t.co/fWALxv0zD5",FALSE,0,NA,2017-05-04 21:26:20,FALSE,NA,"860244223974666242",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"784","This was our gym today. #hills #stairs #sunshine #fog #sanfrancisco @ Mission District, San<e2><80><a6> https://t.co/lBzSq3zi34",FALSE,0,NA,2017-05-04 21:05:06,FALSE,NA,"860238879986597888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LeeScottWPW",0,FALSE,FALSE,"-122.42","37.76"
"787","It's not easy being green but it's easier when your smoothie and shorts are too<e2><80><a6> https://t.co/xHLzKUcgYr",FALSE,0,NA,2017-05-04 20:56:47,FALSE,NA,"860236790501826561",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Slfdeclrdfoodie",0,FALSE,FALSE,"-122.42","37.76"
"792","Hello  SPARKLINGHEART  #murals #muralart #flamingo #millennialpink #tktravels @ Media Noche https://t.co/phpWOddmvS",FALSE,1,NA,2017-05-04 20:22:39,FALSE,NA,"860228199988572161",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TTableKitchen",0,FALSE,FALSE,"-122.42086887","37.76016387"
"793","When wearing a blazer and on #Valencia, use the Valencia filter. @ CCSF Mission Campus 473 https://t.co/tBk0ymY5cO",FALSE,0,NA,2017-05-04 20:20:01,FALSE,NA,"860227535015206912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CriticallyKevin",0,FALSE,FALSE,"-122.42073","37.75481"
"794","Catching unicorns with jetmar1 #graffiti #urbanart #streetart @ Mission Community Market https://t.co/TbGIIUZIFl",FALSE,0,NA,2017-05-04 20:13:22,FALSE,NA,"860225860837748736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lanaland",0,FALSE,FALSE,"-122.41980995","37.75561278"
"795","Please allow me to introduce myself, I'm #Lamar of wealth and taste... #muttvillesf<e2><80><a6> https://t.co/li6qyvXEgt",FALSE,0,NA,2017-05-04 20:13:21,FALSE,NA,"860225856949637120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"797","Spring sale! My pastel calfskin pieces are 50% off! Link in bio, head to Clearance section @<e2><80><a6> https://t.co/tej4U3Ca2Y",FALSE,0,NA,2017-05-04 20:03:41,FALSE,NA,"860223427684294659",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","basilracuk",0,FALSE,FALSE,"-122.42062","37.76196"
"801","Update: today the cute barista called me ""friend."" I think he's probably just forgotten my name,<e2><80><a6> https://t.co/amcSTqlPEL",FALSE,1,NA,2017-05-04 18:54:15,FALSE,NA,"860205950833184768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","xoxojessej",0,FALSE,FALSE,"-122.42","37.76"
"802","#SnoopDog #beaglesofinstagram #muttvillesf #AdoptVintageLove #goodchicken @ Muttville Senior Dog<e2><80><a6> https://t.co/HexMjQXleS",FALSE,0,NA,2017-05-04 18:49:47,FALSE,NA,"860204828722638848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"803","Magical #Gandalf. #yorkshireterriersofinstagram #muttvillesf #AdoptVintageLove @ Muttville<e2><80><a6> https://t.co/Ctdub230tZ",FALSE,0,NA,2017-05-04 18:48:33,FALSE,NA,"860204517052346368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"807","#dragon #flower #florals #mural #art ARTISTPALETTE  #streetstyle #colors #asian #sun @ Mission District, San<e2><80><a6> https://t.co/iK0xaWOYSS",FALSE,1,NA,2017-05-04 18:17:58,FALSE,NA,"860196822051991552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"808","#sun #dial #aztagram #culture #artwork #artist #native #sunny #sunshine #trees @ Mission<e2><80><a6> https://t.co/KE4ZDqxsNt",FALSE,0,NA,2017-05-04 18:14:39,FALSE,NA,"860195985565380609",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"809","Man this place is SO good! Forgot to take a before shot...babygirl was ready to eat! @ Wise Sons<e2><80><a6> https://t.co/NjotAyZMJB",FALSE,0,NA,2017-05-04 18:13:16,FALSE,NA,"860195638566244353",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MaeMaeVsFood",0,FALSE,FALSE,"-122.41533","37.75255"
"810","Masters at work! Enjoying some time out @sfmanufactory #ontherise #sanfracisco #bakery<e2><80><a6> https://t.co/YEPzoS2EpI",FALSE,0,NA,2017-05-04 18:08:22,FALSE,NA,"860194404593799172",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","glenproebstel",0,FALSE,FALSE,"-122.4118648","37.7618469"
"811","Early free show: The lovely, hypnotic music of Jessi Adele (PDX) for happy hour. No cover, tips<e2><80><a6> https://t.co/bjbeaHkCyX",FALSE,0,NA,2017-05-04 18:04:12,FALSE,NA,"860193355979816960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmnesiaBar",0,FALSE,FALSE,"-122.42128403","37.7593317"
"812","Beyond excited to announce that Damn Fine Pie! A Twin Peaks Gangbang Parody is live on<e2><80><a6> https://t.co/TyCjh0VpTW",FALSE,13,NA,2017-05-04 18:02:48,FALSE,NA,"860193005868912640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MaitresseM",5,FALSE,FALSE,"-122.42033625","37.76797547"
"813","Okkervil River at The Chapel. @ The Chapel https://t.co/1Mk8dynf1F",FALSE,1,NA,2017-05-04 17:52:07,FALSE,NA,"860190316522909696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","zumwalt",0,FALSE,FALSE,"-122.42139473","37.76053837"
"814","#international #filmnoir #filmfestival #starts on #cincodemayo Friday May 5 roxie_theater<e2><80><a6> https://t.co/3PJ2jsIwxI",FALSE,1,NA,2017-05-04 17:47:35,FALSE,NA,"860189172891561985",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IndigSF",1,FALSE,FALSE,"-122.42243","37.76474"
"815","May the Fourth be With You! #recurlylife @ Recurly https://t.co/9N5PwBZSyH",FALSE,1,NA,2017-05-04 17:46:11,FALSE,NA,"860188822314917888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","choyberg",1,FALSE,FALSE,"-122.41261","37.7638"
"816","#TBT AKA Tartine Bakery Thursdays  CROISSANT  BREAD  BAGUETTEBREAD  HONEYPOT  @ Tartine Manufactory https://t.co/tGCh7o3lk4",FALSE,0,NA,2017-05-04 17:27:05,FALSE,NA,"860184017932607488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kenjtran",0,FALSE,FALSE,"-122.4118648","37.7618469"
"817","So much fun salsa dancing on a Wednesday night  DANCER  COLONE  MANDANCING  COLONE  @ Bissap Baobab Village https://t.co/zAx23jJYrY",FALSE,0,NA,2017-05-04 17:18:56,FALSE,NA,"860181962937565184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sumaya",0,FALSE,FALSE,"-122.41871","37.76039"
"818","Happiness in a cup  HOTBEVERAGE  @ Four Barrel Coffee https://t.co/52nuyN6cf5",FALSE,0,NA,2017-05-04 17:12:16,FALSE,NA,"860180286478397441",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sumaya",0,FALSE,FALSE,"-122.4219914","37.76700975"
"821","#mushrooms #grass #green #weed #mural #painting #art #artwork #artist #eyes @ Mission District,<e2><80><a6> https://t.co/eTE04PmWno",FALSE,0,NA,2017-05-04 16:24:01,FALSE,NA,"860168146161938434",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"822","#sunny #shine #sunburst #Mexican #plants #grow #green #weed #reflection #walk @ Mission<e2><80><a6> https://t.co/a9ktdOZkct",FALSE,0,NA,2017-05-04 16:22:26,FALSE,NA,"860167746230857728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"823","""Where were you when #FullSalute shut down Dolores Park?""<e2><80><a6> https://t.co/kpCi6Vp4h2",FALSE,0,NA,2017-05-04 16:19:47,FALSE,NA,"860167078577307649",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iAMgoldenstate",0,FALSE,FALSE,"-122.4275","37.75833333"
"824","#kitty #puppy #skeleton #art #artist #artwork #cat #dog #sidewalk #graffiti #streetart @ Mission<e2><80><a6> https://t.co/HxGJOx0AOQ",FALSE,0,NA,2017-05-04 16:18:45,FALSE,NA,"860166818547335168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",0,FALSE,FALSE,"-122.42","37.76"
"826","My improv 201 class team: Griffin's Sexy Cookies. It was an honor to go out there and 'prov with<e2><80><a6> https://t.co/Ge0m3MIJ35",FALSE,0,NA,2017-05-04 16:02:11,FALSE,NA,"860162651804053505",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SouthpawFishel",0,FALSE,FALSE,"-122.42206938","37.76571567"
"827","A puppy that is so determined to get anything he wants in life ""just give me all your treats!"" -<e2><80><a6> https://t.co/R5Oq6FqDj2",FALSE,0,NA,2017-05-04 16:01:35,FALSE,NA,"860162497692794880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BePawesome",0,FALSE,FALSE,"-122.41206494","37.76649852"
"828","Phoebe, viewed through the jeweler's loupe, the queen of the opalescent diamond rings, handmade<e2><80><a6> https://t.co/Jm8hOzF0yh",FALSE,0,NA,2017-05-04 15:57:23,FALSE,NA,"860161440375742465",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fiatluxsf",0,FALSE,FALSE,"-122.42331505","37.76482883"
"830","#soloparking @ Mission District, San Francisco https://t.co/Hh8mU7JiI6",FALSE,0,NA,2017-05-04 15:49:13,FALSE,NA,"860159385045262336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliegeb",0,FALSE,FALSE,"-122.42","37.76"
"835","Pretty Little Lamb #lazybear #LiandKay @ Lazy Bear https://t.co/DZr2PSP7An",FALSE,0,NA,2017-05-04 14:57:20,FALSE,NA,"860146331733635072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LisetteCervano",0,FALSE,FALSE,"-122.41967","37.7603"
"836","The way we dress doesn't mean yes!  RAISEDFIST  COLFIVE  RAISEDFIST  COLFOUR  RAISEDFIST  COLTHREE  TWOHEARTS  HEAVYBLACKHEART  #sfwar #projectconsent #saam @ The Women's Building https://t.co/5sgTOlJPwb",FALSE,0,NA,2017-05-04 14:57:06,FALSE,NA,"860146271310544896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","missy_swann",0,FALSE,FALSE,"-122.423","37.7614"
"837","Im looking at you little lady. @ Mission District, San Francisco https://t.co/VrW0pYgQyr",FALSE,1,NA,2017-05-04 14:56:03,FALSE,NA,"860146008575143936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bfrancesi",0,FALSE,FALSE,"-122.42","37.76"
"838","#recheck #pugface #hiro checkedoutwell #mysocalledpuglife @RyLouie1003  no Hiro you can't go<e2><80><a6> https://t.co/GquqX7SBUK",FALSE,0,NA,2017-05-04 14:43:10,FALSE,NA,"860142765681893376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RyLouie1003",0,FALSE,FALSE,"-122.41219","37.76147"
"841","Okkervil last night at The Chapel #okkervilriver #thechapelsf #waypastmybedtime @ The Chapel https://t.co/IM9gISn3cu",FALSE,0,NA,2017-05-04 14:27:29,FALSE,NA,"860138816044015617",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marisapage",0,FALSE,FALSE,"-122.42139473","37.76053837"
"843","Daphne @daphnecylee stops by after a trip to Taiwan to pick up her deerskin pouch. Love the<e2><80><a6> https://t.co/trQJasLvPS",FALSE,0,NA,2017-05-04 13:34:19,FALSE,NA,"860125437082697728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","basilracuk",0,FALSE,FALSE,"-122.42062","37.76196"
"844","Late dinner with my boo thang @ameiss_sb @ Pizzeria Delfina https://t.co/39fCpk7YsS",FALSE,0,NA,2017-05-04 12:57:29,FALSE,NA,"860116167670812672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","edenmonet",0,FALSE,FALSE,"-122.42425856","37.76158244"
"847","Lighting pretty dim all night but a great Okkervil River show. All requests (they were made<e2><80><a6> https://t.co/Il2af5WrGP",FALSE,1,NA,2017-05-04 08:27:28,FALSE,NA,"860048215915323392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mikem99",0,FALSE,FALSE,"-122.42139473","37.76053837"
"848","""This next song is dedicated to a person who shares a name with a terrible person. But I'm sure<e2><80><a6> https://t.co/CPg3eAlxEP",FALSE,1,NA,2017-05-04 08:04:10,FALSE,NA,"860042352878112768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sdavidmiller",0,FALSE,FALSE,"-122.42139473","37.76053837"
"849","Glad we rallied &amp; made it out to see Okkervil River #goodmusic<e2><80><a6> https://t.co/1RT7AzFBJh",FALSE,1,NA,2017-05-04 07:43:43,FALSE,NA,"860037206370594816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lisaypark",0,FALSE,FALSE,"-122.42139473","37.76053837"
"851","#sanfrancisco  #lugareslindos  #la casadelamujer @ The Women's Building https://t.co/BxmcsNNDKv",FALSE,0,NA,2017-05-04 07:38:59,FALSE,NA,"860036015670661120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Piadugu",0,FALSE,FALSE,"-122.423","37.7614"
"852","Thank you @okkervilriver for an incredible ""acoustic trio"" set at The Chapel and for letting us<e2><80><a6> https://t.co/GpmsMHQFI3",FALSE,0,NA,2017-05-04 07:32:08,FALSE,NA,"860034291245305857",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gaelen",0,FALSE,FALSE,"-122.42139473","37.76053837"
"853","Headed home after The Night Space @ Mission District, San Francisco https://t.co/XJ70oqV3Ve",FALSE,0,NA,2017-05-04 07:28:39,FALSE,NA,"860033413989924864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArdinComedy",0,FALSE,FALSE,"-122.42","37.76"
"855","Los copetes mas caros de la vida pero deli!! #valiolapena #quevivalavida  #sanfrancisco<e2><80><a6> https://t.co/ipymOb60Yx",FALSE,0,NA,2017-05-04 07:11:55,FALSE,NA,"860029204397780994",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Piadugu",0,FALSE,FALSE,"-122.4218","37.762"
"858","@TLaCumbre is celebrating 50 years in The Mission! Peep my interview with owner Edward Duran<e2><80><a6> https://t.co/hu4D30xYBV",FALSE,0,"TLaCumbre",2017-05-04 07:01:53,FALSE,NA,"860026678021586944","555575124","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SFCentric",0,FALSE,FALSE,"-122.42167","37.76457"
"859","A Noisebridge  FLAGINHOLE  and sign. #hacktheplanet @ Noisebridge Hackerspace https://t.co/5FUzUWMSTc",FALSE,1,NA,2017-05-04 06:48:03,FALSE,NA,"860023197789499392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mpmckenna8",0,FALSE,FALSE,"-122.41914572","37.76238459"
"861","Kinda twisted.  Haha @ Mission District, San Francisco https://t.co/OlQC1GKTIk",FALSE,0,NA,2017-05-04 06:34:05,FALSE,NA,"860019685156368385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jennyplanetglee",0,FALSE,FALSE,"-122.42","37.76"
"862","Me irl @ Napper Tandy https://t.co/sEeKTUs4eP",FALSE,1,NA,2017-05-04 06:33:07,FALSE,NA,"860019440389431296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jaxcooo",0,FALSE,FALSE,"-122.41640968","37.75241037"
"863","Over here at theparkgym observing @ THE PARK GYM https://t.co/fxtrBMKkGh",FALSE,0,NA,2017-05-04 06:30:27,FALSE,NA,"860018767258165248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jimeaglesf",0,FALSE,FALSE,"-122.41352309","37.76580995"
"864","Observing how it's done here with David Park  #boxingworkout #boxing @ THE PARK GYM https://t.co/tGGXmHMR86",FALSE,0,NA,2017-05-04 06:29:00,FALSE,NA,"860018404585025536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jimeaglesf",0,FALSE,FALSE,"-122.41352309","37.76580995"
"865","Living in Phoenix: My gallery, house, and friends. Very fond memories to look back on  HEAVYBLACKHEART  CACTUS  @<e2><80><a6> https://t.co/1bZiUoOcq7",FALSE,0,NA,2017-05-04 05:58:31,FALSE,NA,"860010733102182400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yearontheroad",0,FALSE,FALSE,"-122.42","37.76"
"866","This building has been here since 1916... amazing.<e2><80><a6> https://t.co/cFMJi9yJk8",FALSE,0,NA,2017-05-04 05:53:13,FALSE,NA,"860009397371650048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","janus454",0,FALSE,FALSE,"-122.41955","37.75611"
"867","Plating the Lamb #lazybear @ Lazy Bear https://t.co/hsIcYRsepG",FALSE,0,NA,2017-05-04 05:48:57,FALSE,NA,"860008326851121152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LisetteCervano",0,FALSE,FALSE,"-122.41967","37.7603"
"870","Death by train @ Mutiny Radio https://t.co/VlxIrBOuyS",FALSE,0,NA,2017-05-04 05:18:34,FALSE,NA,"860000679368298496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArdinComedy",0,FALSE,FALSE,"-122.4101186","37.7574197"
"871","Tonight's guest on The Night Space @ Mutiny Radio https://t.co/M6VpEFFqvk",FALSE,0,NA,2017-05-04 05:17:09,FALSE,NA,"860000321455738880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArdinComedy",0,FALSE,FALSE,"-122.4101186","37.7574197"
"877","#awning_love @ Mission District, San Francisco https://t.co/UNpBTFSkiu",FALSE,0,NA,2017-05-04 04:40:03,FALSE,NA,"859990983731269632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliegeb",0,FALSE,FALSE,"-122.42","37.76"
